TIME,GEO_NAME,GEO,INDIC_AG,HECTARES_AG,SE_LEVELS,SE_SECTOR,SE_TONNES PER HECTARE,IRRIGATION,IRRIGATION_CROPS,GREEN_POL,GREEN_POL_SRC,GREEN_POL_THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,RDB_POL_PERCENTAGE
2019,TR,Turkey,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,UK,United Kingdom,High-input farms,"4,851,262",Total,Agricultural areas (excluding pastures),1.1,Irrigable,0.6,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,155.98",Nitrogen oxides,"1,245,370",,,
2010,UK,United Kingdom,Low-input farms,"4,894,031",Moderate,Agricultural areas (excluding pastures),6.8,Irrigated,0.4,Carbon dioxide,Agriculture,"1,415.30",Sulphur oxides,"460,470",,,
2010,UK,United Kingdom,Medium-input farms,"4,862,529",Severe,Agricultural areas (excluding pastures),15.4,,,Methane,Agriculture,"1,004.85",Ammonia,"261,290",,,
2010,UK,United Kingdom,,,Total,Pastures and natural grassland,2,,,Methane (CO2 equivalent),Agriculture,"25,121.25",Particulates < 2.5µm,"123,060",,,
2010,UK,United Kingdom,,,Moderate,Pastures and natural grassland,7,,,Nitrous oxide,Agriculture,49.06,Particulates < 10µm,"190,330",,,
2010,UK,United Kingdom,,,Severe,Pastures and natural grassland,15.2,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,619.43",Non-methane volatile organic compounds,"880,200",,,
2010,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2010,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2010,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2010,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2010,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2010,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,979.18",,,,,
2010,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,010.15",,,,,
2010,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",191.56,,,,,
2010,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,788.89",,,,,
2010,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.38,,,,,
2010,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,200.43",,,,,
2010,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2010,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2011,UK,United Kingdom,High-input farms,"4,625,009",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,174.48",Nitrogen oxides,"1,165,840",,,
2011,UK,United Kingdom,Low-input farms,"4,889,671",,,,,,Carbon dioxide,Agriculture,"1,510.38",Sulphur oxides,"432,560",,,
2011,UK,United Kingdom,Medium-input farms,"4,862,347",,,,,,Methane,Agriculture,999.12,Ammonia,"259,040",,,
2011,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"24,978.02",Particulates < 2.5µm,"110,800",,,
2011,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,49.28,Particulates < 10µm,"172,630",,,
2011,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,686.09",Non-methane volatile organic compounds,"864,920",,,
2011,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2011,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2011,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2011,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2011,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2011,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,486.10",,,,,
2011,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,514.39",,,,,
2011,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",192.13,,,,,
2011,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,803.13",,,,,
2011,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.37,,,,,
2011,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,197.36",,,,,
2011,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2011,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2011,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2011,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2011,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2012,UK,United Kingdom,High-input farms,"6,126,828",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"40,851.79",Nitrogen oxides,"1,192,240",,,
2012,UK,United Kingdom,Low-input farms,"5,252,731",,,,,,Carbon dioxide,Agriculture,"1,332.60",Sulphur oxides,"468,140",,,
2012,UK,United Kingdom,Medium-input farms,"3,837,445",,,,,,Methane,Agriculture,996.3,Ammonia,"258,080",,,
2012,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"24,907.48",Particulates < 2.5µm,"116,170",,,
2012,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,49.03,Particulates < 10µm,"172,670",,,
2012,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,611.72",Non-methane volatile organic compounds,"854,150",,,
2012,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2012,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2012,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2012,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2012,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2012,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,531.86",,,,,
2012,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,425.11",,,,,
2012,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",191.78,,,,,
2012,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,794.62",,,,,
2012,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.26,,,,,
2012,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,162.35",,,,,
2012,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2012,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2012,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2012,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2012,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2013,UK,United Kingdom,High-input farms,"5,837,239",,,,Irrigable,0.7,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"40,506.51",Nitrogen oxides,"1,130,030",,,
2013,UK,United Kingdom,Low-input farms,"5,772,012",,,,Irrigated,0.3,Carbon dioxide,Agriculture,"1,113.67",Sulphur oxides,"405,250",,,
2013,UK,United Kingdom,Medium-input farms,"4,276,288",,,,,,Methane,Agriculture,991.41,Ammonia,"254,820",,,
2013,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"24,785.30",Particulates < 2.5µm,"118,710",,,
2013,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,49.02,Particulates < 10µm,"181,640",,,
2013,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,607.54",Non-methane volatile organic compounds,"825,630",,,
2013,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2013,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2013,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2013,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2013,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2013,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,644.51",,,,,
2013,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,312.95",,,,,
2013,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",192.23,,,,,
2013,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,805.74",,,,,
2013,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.22,,,,,
2013,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,151.72",,,,,
2013,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2013,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2013,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2013,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2013,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2014,UK,United Kingdom,High-input farms,"6,323,063",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"42,170.07",Nitrogen oxides,"1,057,360",,,
2014,UK,United Kingdom,Low-input farms,"5,622,033",,,,,,Carbon dioxide,Agriculture,"1,481.43",Sulphur oxides,"331,350",,,
2014,UK,United Kingdom,Medium-input farms,"3,922,067",,,,,,Methane,Agriculture,"1,018.38",Ammonia,"266,710",,,
2014,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"25,459.52",Particulates < 2.5µm,"112,170",,,
2014,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,51.1,Particulates < 10µm,"173,040",,,
2014,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"15,229.13",Non-methane volatile organic compounds,"820,690",,,
2014,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2014,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2014,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2014,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2014,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2014,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,326.16",,,,,
2014,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,585.25",,,,,
2014,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",191.59,,,,,
2014,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,789.63",,,,,
2014,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.12,,,,,
2014,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,121.78",,,,,
2014,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2014,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2014,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2014,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2014,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2015,UK,United Kingdom,High-input farms,"6,614,354",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,687.83",Nitrogen oxides,"1,025,750",UK01,SCOTLAND,42
2015,UK,United Kingdom,Low-input farms,"5,536,886",,,,,,Carbon dioxide,Agriculture,"1,259.84",Sulphur oxides,"267,910",UK02,SOLWAY TWEED,56
2015,UK,United Kingdom,Medium-input farms,"3,964,927",,,,,,Methane,Agriculture,"1,023.61",Ammonia,"270,580",UK03,NORTHUMBRIA,73
2015,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"25,590.24",Particulates < 2.5µm,"111,810",UK04,HUMBER,85
2015,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,49.79,Particulates < 10µm,"171,700",UK05,ANGLIAN,89
2015,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,837.76",Non-methane volatile organic compounds,"819,940",UK06,THAMES,92
2015,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,UK07,SOUTH EAST,85
2015,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,UK08,SOUTH WEST,77
2015,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,UK09,SEVERN,80
2015,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,UK10,WESTERN WALES,57
2015,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,UK11,DEE,73
2015,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,686.98",,,UK12,NORTH WEST,78
2015,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,241.08",,,UKGBNIIENB,NEAGH BANN,73
2015,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",192.74,,,UKGBNIIENW,NORTH WESTERN,55
2015,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,818.53",,,UKGBNINE,NORTH EASTERN,76
2015,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.08,,,UKGI17,GIBRALTAR,0
2015,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,109.53",,,,,
2015,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2015,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2015,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2015,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2015,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2016,UK,United Kingdom,High-input farms,"6,451,072",Total,Agricultural areas (excluding pastures),1,Irrigable,2.8,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,467.96",Nitrogen oxides,"935,820",,,
2016,UK,United Kingdom,Low-input farms,"5,269,917",Moderate,Agricultural areas (excluding pastures),6.7,Irrigated,1,Carbon dioxide,Agriculture,"1,269.11",Sulphur oxides,"196,740",,,
2016,UK,United Kingdom,Medium-input farms,"4,282,736",Severe,Agricultural areas (excluding pastures),15.1,,,Methane,Agriculture,"1,019.79",Ammonia,"274,500",,,
2016,UK,United Kingdom,,,Total,Pastures and natural grassland,2,,,Methane (CO2 equivalent),Agriculture,"25,494.74",Particulates < 2.5µm,"109,810",,,
2016,UK,United Kingdom,,,Moderate,Pastures and natural grassland,7,,,Nitrous oxide,Agriculture,49.34,Particulates < 10µm,"173,050",,,
2016,UK,United Kingdom,,,Severe,Pastures and natural grassland,15.1,,,Nitrous oxide (CO2 equivalent),Agriculture,"14,704.10",Non-methane volatile organic compounds,"799,410",,,
2016,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2016,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),Agriculture,:,,,,,
2016,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,,,,,
2016,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,,,,,
2016,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,,,,,
2016,UK,United Kingdom,,,,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,330.43",,,,,
2016,UK,United Kingdom,,,,,,,,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,582.65",,,,,
2016,UK,United Kingdom,,,,,,,,Methane,"Land use, land use change, and forestry (LULUCF)",192.91,,,,,
2016,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,822.65",,,,,
2016,UK,United Kingdom,,,,,,,,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.01,,,,,
2016,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,090.43",,,,,
2016,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2016,UK,United Kingdom,,,,,,,,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2016,UK,United Kingdom,,,,,,,,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2016,UK,United Kingdom,,,,,,,,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2016,UK,United Kingdom,,,,,,,,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,,,,,
2017,UK,United Kingdom,High-input farms,"5,339,486",,,,,,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,927.54",Nitrogen oxides,"902,460",,,
2017,UK,United Kingdom,Low-input farms,"5,109,808",,,,,,Carbon dioxide,Agriculture,"1,239.12",Sulphur oxides,"192,780",,,
2017,UK,United Kingdom,Medium-input farms,"5,103,571",,,,,,Methane,Agriculture,"1,024.49",Ammonia,"275,460",,,
2017,UK,United Kingdom,,,,,,,,Methane (CO2 equivalent),Agriculture,"25,612.20",Particulates < 2.5µm,"110,090",,,
2017,UK,United Kingdom,,,,,,,,Nitrous oxide,Agriculture,50.59,Particulates < 10µm,"178,850",,,
2017,UK,United Kingdom,,,,,,,,Nitrous oxide (CO2 equivalent),Agriculture,"15,076.22",Non-methane volatile organic compounds,"807,090",,,
2017,UK,United Kingdom,,,,,,,,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,,,,,
